collection_date,callsign,flag,mmsi,current_position,cord_n,cord_w,pos_recieved,speed,status,destination,ETA,reference
2021-06-03,XPH3570,Denmark,219024719,-,-,-,42 days ago  ,41.9,-,-,-,https://www.vesselfinder.com/?mmsi=219024719
2021-06-03,XPH3570,Denmark,219024719,-,-,-,42 days ago  ,41.9,-,-,-,https://www.vesselfinder.com/?mmsi=219024719
2021-06-03,HCWA,Ecuador,735059049,South America West Coast,2.26095,79.9101,505 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=735059049
2021-06-03,-,Italy,247362980,West Mediterranean,44.09238,9.8203,7 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=247362980
2021-06-03,LF6564,Norway,257087910,North East Atlantic Ocean,70.6601,23.59283,114 days ago  ,22.0,-,-,-,https://www.vesselfinder.com/?mmsi=257087910
2021-06-03,P272,Nigeria,657770000,North East Atlantic Ocean,46.15326,1.22834,222 days ago  ,1.5,-,-,-,https://www.vesselfinder.com/?mmsi=657770000
2021-06-03,P100,Nigeria,657714000,West Africa,4.46692,7.17615,348 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=657714000
2021-06-03,-,United States (USA),369970001,US East Coast,38.65766,76.52831,215 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=369970001
2021-06-03,YQXI,Romania,264800088,Black Sea,43.80359,28.56582,220 days ago  ,7.0,-,-,-,https://www.vesselfinder.com/?mmsi=264800088
2021-06-03,AAMS,USA,338988000,North America West Coast,36.24501,127.53346,808 days ago  ,20.4,-,-,-,https://www.vesselfinder.com/?mmsi=338988000
2021-06-03,AVSB,India,419000513,Arabian Sea,11.60725,43.13075,156 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=419000513
2021-06-03,AVSB,India,419000513,-,-,-,156 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=419000513
2021-06-03,4QPJ,Sri Lanka,417222989,Indian Coast,7.6785,83.91548,428 days ago  ,15.6,-,-,-,https://www.vesselfinder.com/?mmsi=417222989
2021-06-03,OJBD,Finland,230997540,Baltic Sea,60.34245,27.11803,88 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=230997540
2021-06-03,OJBD,Finland,230997540,-,-,-,88 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=230997540
2021-06-03,XPH3485,Denmark,219024613,Baltic Sea,55.33652,11.15373,2 mn ago  ,0.7,-,-,-,https://www.vesselfinder.com/?mmsi=219024613
2021-06-03,MDVU9,United Kingdom (UK),235015759,North East Atlantic Ocean,50.39347,4.18728,16 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=235015759
2021-06-03,-,India,419000945,Indian Coast,20.69204,72.85863,388 days ago  ,0.4,-,-,-,https://www.vesselfinder.com/?mmsi=419000945
2021-06-03,AEMB,United States (USA),368926294,Gulf of Mexico,30.64985,88.05881,14 hours ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=368926294
2021-06-03,MIGF9,United Kingdom (UK),232030846,North East Atlantic Ocean,50.78858,1.11744,2 mn ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=232030846
2021-06-03,DRPI,Germany,211213760,North Sea,53.53406,8.16077,30 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=211213760
2021-06-03,LBKS,Norway,257158200,North East Atlantic Ocean,68.49563,16.5064,6 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=257158200
2021-06-03,LBKS,Norway,257158200,-,-,-,6 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=257158200
2021-06-03,SSFB,Egypt,622121020,East Mediterranean,31.19155,29.86212,444 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=622121020
2021-06-03,SSFB,Egypt,622121020,-,-,-,444 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=622121020
2021-06-03,LF6361,Norway,257059580,North East Atlantic Ocean,66.2924,14.06366,61 days ago  ,56.7,-,-,-,https://www.vesselfinder.com/?mmsi=257059580
2021-06-03,448900,,420190123,China Coast,38.77142,122.6541,36 days ago  ,4.1,-,-,-,https://www.vesselfinder.com/?mmsi=420190123
2021-06-03,NS9604,United States (USA),369970624,US East Coast,36.94638,76.29189,20 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=369970624
2021-06-03,OH8271,Finland,230143710,Baltic Sea,63.16153,21.25077,321 days ago  ,1.3,-,-,-,https://www.vesselfinder.com/?mmsi=230143710
2021-06-03,YCIS2,Indonesia,525008989,Indonesia,7.20753,112.72942,270 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=525008989
2021-06-03,0,,779988798,China Coast,21.16887,109.14406,255 days ago  ,17.4,-,-,-,https://www.vesselfinder.com/?mmsi=779988798
2021-06-03,IHLA,Italy,247197100,East Mediterranean,40.05908,17.97877,166 days ago  ,3.9,-,-,-,https://www.vesselfinder.com/?mmsi=247197100
2021-06-03,IHLA,Italy,247197100,-,-,-,166 days ago  ,3.9,-,-,-,https://www.vesselfinder.com/?mmsi=247197100
2021-06-03,IHLA,Italy,247197100,-,-,-,166 days ago  ,3.9,-,-,-,https://www.vesselfinder.com/?mmsi=247197100
2021-06-03,7SA2713,Sweden,265757300,North Sea,57.70648,11.66197,385 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=265757300
2021-06-03,TBRO,Turkey,271030063,East Mediterranean,36.22605,32.28162,390 days ago  ,24.3,-,-,-,https://www.vesselfinder.com/?mmsi=271030063
2021-06-03,TBRO,Turkey,271030063,-,-,-,390 days ago  ,24.3,-,-,-,https://www.vesselfinder.com/?mmsi=271030063
2021-06-03,DAI,Vietnam,574442153,South East Asia,19.61173,106.7668,173 days ago  ,12.0,-,-,-,https://www.vesselfinder.com/?mmsi=574442153
2021-06-03,-,United Kingdom (UK),235069664,North East Atlantic Ocean,50.39246,4.18675,43 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=235069664
2021-06-03,-,United Kingdom (UK),235069664,-,-,-,43 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=235069664
2021-06-03,AWYS,India,419001371,Indian Coast,18.79566,72.52447,69 days ago  ,17.4,-,-,-,https://www.vesselfinder.com/?mmsi=419001371
2021-06-03,IHKY,Italy,247137700,Adri,43.70938,13.88084,232 days ago  ,48.3,-,-,-,https://www.vesselfinder.com/?mmsi=247137700
2021-06-03,IHKY,Italy,247137700,-,-,-,232 days ago  ,48.3,-,-,-,https://www.vesselfinder.com/?mmsi=247137700
2021-06-03,PV34,Hong Kong,477996403,China Coast,22.32397,114.14752,38 days ago  ,25.2,-,-,-,https://www.vesselfinder.com/?mmsi=477996403
2021-06-03,9VTJ,Singapore,565051000,South East Asia,1.17777,103.77197,293 days ago  ,8.3,-,-,-,https://www.vesselfinder.com/?mmsi=565051000
2021-06-03,IHIU,Italy,247199400,West Mediterranean,41.7709,12.22145,34 days ago  ,3.3,-,-,-,https://www.vesselfinder.com/?mmsi=247199400
2021-06-03,IHIU,Italy,247199400,-,-,-,34 days ago  ,3.3,-,-,-,https://www.vesselfinder.com/?mmsi=247199400
2021-06-03,OH8270,Finland,230143700,Baltic Sea,65.12433,25.23804,272 days ago  ,5.9,-,-,-,https://www.vesselfinder.com/?mmsi=230143700
2021-06-03,-------,Australia,503000122,East Australia,33.86563,151.22358,17 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=503000122
2021-06-03,SMOH,Sweden,265591600,Baltic Sea,59.07938,18.14966,3 mns ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=265591600
2021-06-03,NDPR,United States (USA),369970323,US East Coast,36.84117,76.26993,66 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=369970323
2021-06-03,J22,India,419000022,Indian Ocean,19.58746,57.92397,50 days ago  ,22.8,-,-,-,https://www.vesselfinder.com/?mmsi=419000022
2021-06-03,J22,India,419000022,-,-,-,50 days ago  ,22.8,-,-,-,https://www.vesselfinder.com/?mmsi=419000022
2021-06-03,LF5629,Norway,257087200,North Sea,60.33808,5.24049,41 days ago  ,2.0,-,-,-,https://www.vesselfinder.com/?mmsi=257087200
2021-06-03,-,Senegal,663094000,West Africa,14.67478,17.41229,70 days ago  ,13.0,-,-,-,https://www.vesselfinder.com/?mmsi=663094000
2021-06-03,-,Senegal,663094000,-,-,-,70 days ago  ,13.0,-,-,-,https://www.vesselfinder.com/?mmsi=663094000
2021-06-03,-,Senegal,663094000,-,-,-,70 days ago  ,13.0,-,-,-,https://www.vesselfinder.com/?mmsi=663094000
2021-06-03,-,Senegal,663094000,-,-,-,70 days ago  ,13.0,-,-,-,https://www.vesselfinder.com/?mmsi=663094000
2021-06-03,9MOR2,Malaysia,533038300,Indonesia,6.02132,116.08223,228 days ago  ,14.1,-,-,-,https://www.vesselfinder.com/?mmsi=533038300
2021-06-03,9MOR2,Malaysia,533038300,-,-,-,228 days ago  ,14.1,-,-,-,https://www.vesselfinder.com/?mmsi=533038300
2021-06-03,ESMP03,France,228813600,North Sea,50.96665,1.78085,44 hours ago  ,61.9,-,-,-,https://www.vesselfinder.com/?mmsi=228813600
2021-06-03,SIAL,Sweden,265506520,North Sea,57.70668,11.6625,0 mn ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=265506520
2021-06-03,-,Canada,316032708,Gre,48.43941,89.20937,256 days ago  ,8.1,-,-,-,https://www.vesselfinder.com/?mmsi=316032708
2021-06-03,-,Netherlands,244123457,North Sea,52.96334,4.79426,371 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=244123457
2021-06-03,P769,Nigeria,657156800,West Africa,4.71213,7.03151,276 days ago  ,11.9,-,-,-,https://www.vesselfinder.com/?mmsi=657156800
2021-06-03,NCHP,United States (USA),366999517,US Inland,37.18628,89.45511,33 days ago  ,24.8,-,-,-,https://www.vesselfinder.com/?mmsi=366999517
2021-06-03,A7D3700,Qatar,466568430,Persian Gulf,25.37085,51.5459,205 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=466568430
2021-06-03,AWCA,India,419000774,Indian Coast,21.58536,87.86405,94 days ago  ,8.7,-,-,-,https://www.vesselfinder.com/?mmsi=419000774
2021-06-03,AWCA,India,419000774,-,-,-,94 days ago  ,8.7,-,-,-,https://www.vesselfinder.com/?mmsi=419000774
2021-06-03,PW9023,Brazil,710400032,South America East Coast,22.87456,43.15683,14 hours ago  ,27.8,-,-,-,https://www.vesselfinder.com/?mmsi=710400032
2021-06-03,-,France,227808529,Persian Gulf,26.16882,50.7032,388 days ago  ,20.9,-,-,-,https://www.vesselfinder.com/?mmsi=227808529
2021-06-03,A4AA84,Oman,461000527,East Mediterranean,36.83893,30.60601,230 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=461000527
2021-06-03,-,Vietnam,574128295,South East Asia,20.84862,106.75672,72 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=574128295
2021-06-03,-,United Kingdom (UK),232064000,North East Atlantic Ocean,50.4632,2.92881,20 days ago  ,12.6,-,-,-,https://www.vesselfinder.com/?mmsi=232064000
2021-06-03,OJ6854,Finland,230008100,Baltic Sea,60.03652,24.3253,38 days ago  ,15.0,-,-,-,https://www.vesselfinder.com/?mmsi=230008100
2021-06-03,-,United States (USA),369970159,East Asia,34.85331,139.31918,348 days ago  ,20.2,-,-,-,https://www.vesselfinder.com/?mmsi=369970159
2021-06-03,PWBA,Brazil,710420000,South America East Coast,26.22082,48.63878,98 days ago  ,11.9,-,-,-,https://www.vesselfinder.com/?mmsi=710420000
2021-06-03,PWBA,Brazil,710420000,-,-,-,98 days ago  ,11.9,-,-,-,https://www.vesselfinder.com/?mmsi=710420000
2021-06-03,PWBA,Brazil,710420000,-,-,-,98 days ago  ,11.9,-,-,-,https://www.vesselfinder.com/?mmsi=710420000
2021-06-03,FR,France,228801901,West Mediterranean,41.93833,7.95117,449 days ago  ,10.9,-,-,-,https://www.vesselfinder.com/?mmsi=228801901
2021-06-03,-,Saudi Arabia,403291810,Red Sea,21.49761,39.16569,7 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=403291810
2021-06-03,-,Saudi Arabia,403291810,-,-,-,7 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=403291810
2021-06-03,P224,Nigeria,657772000,North East Atlantic Ocean,46.15472,1.22533,65 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=657772000
2021-06-03,ESMP09,France,228814400,North East Atlantic Ocean,48.37547,4.49302,26 hours ago  ,15.9,-,-,-,https://www.vesselfinder.com/?mmsi=228814400
2021-06-03,X,Cyprus,209208206,North Sea,58.19124,10.33517,358 days ago  ,10.6,-,-,-,https://www.vesselfinder.com/?mmsi=209208206
2021-06-03,FXLN,France,228815300,West Mediterranean,43.11719,5.90795,10 mns ago  ,0.6,Under way,-,-,https://www.vesselfinder.com/?mmsi=228815300
2021-06-03,NLSN---,USA,338812000,US East Coast,30.39408,81.41113,7 days ago  ,2.8,-,-,-,https://www.vesselfinder.com/?mmsi=338812000
2021-06-03,AWVD,India,419001277,Indian Coast,20.34702,87.37757,144 days ago  ,14.4,-,-,-,https://www.vesselfinder.com/?mmsi=419001277
2021-06-03,MST,United States (USA),369970277,North America West Coast,34.14601,119.21143,8 days ago  ,5.9,-,-,-,https://www.vesselfinder.com/?mmsi=369970277
2021-06-03,IDWH,Italy,247040600,Adri,41.12932,16.86263,329 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=247040600
2021-06-03,P739,Nigeria,657738000,West Africa,4.45737,7.17013,319 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=657738000
2021-06-03,5NTB2,Nigeria,657554000,West Africa,4.49211,7.18121,275 days ago  ,12.4,-,-,-,https://www.vesselfinder.com/?mmsi=657554000
2021-06-03,GFMPLG,France,228814500,North East Atlantic Ocean,48.38187,4.49757,2 hours ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=228814500
2021-06-03,OH8272,Finland,230143740,Baltic Sea,60.32928,22.05268,43 days ago  ,76.3,-,-,-,https://www.vesselfinder.com/?mmsi=230143740
2021-06-03,OH8272,Finland,230143740,-,-,-,43 days ago  ,76.3,-,-,-,https://www.vesselfinder.com/?mmsi=230143740
2021-06-03,1108,United States (USA),369970758,US East Coast,36.94635,76.29259,24 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=369970758
2021-06-03,1108,United States (USA),369970758,-,-,-,24 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=369970758
2021-06-03,1108,United States (USA),369970758,-,-,-,24 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=369970758
2021-06-03,IHLX,Italy,247251300,East Mediterranean,37.26332,13.53406,327 days ago  ,13.5,-,-,-,https://www.vesselfinder.com/?mmsi=247251300
2021-06-03,1234567,Vietnam,574565847,South East Asia,20.08368,106.7557,266 days ago  ,13.7,-,-,-,https://www.vesselfinder.com/?mmsi=574565847
2021-06-03,1234567,Vietnam,574565847,-,-,-,266 days ago  ,13.7,-,-,-,https://www.vesselfinder.com/?mmsi=574565847
2021-06-03,IDQN,Italy,247410900,West Mediterranean,38.12729,13.3644,395 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=247410900
2021-06-03,PWGT,Brazil,710425000,South America East Coast,12.87867,38.53958,5 days ago  ,20.0,-,-,-,https://www.vesselfinder.com/?mmsi=710425000
2021-06-03,IHRR,Italy,247262500,West Mediterranean,38.1438,15.12644,441 days ago  ,53.9,-,-,-,https://www.vesselfinder.com/?mmsi=247262500
2021-06-03,IHRR,Italy,247262500,-,-,-,441 days ago  ,53.9,-,-,-,https://www.vesselfinder.com/?mmsi=247262500
2021-06-03,VVXI,India,419000004,China Coast,32.02818,120.91331,252 days ago  ,1.5,-,-,-,https://www.vesselfinder.com/?mmsi=419000004
2021-06-03,AWIL,India,419000943,South East Asia,11.68043,92.71681,30 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=419000943
2021-06-03,AWIL,India,419000943,-,-,-,30 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=419000943
2021-06-03,VVVG,India,419000511,South East Asia,11.60641,92.77877,31 days ago  ,17.0,-,-,-,https://www.vesselfinder.com/?mmsi=419000511
2021-06-03,PWAR,Brazil,710400000,South America East Coast,22.96365,43.13255,45 days ago  ,14.8,-,-,-,https://www.vesselfinder.com/?mmsi=710400000
2021-06-03,IHIB,Italy,247198800,East Mediterranean,36.81187,11.91789,429 days ago  ,20.0,-,-,-,https://www.vesselfinder.com/?mmsi=247198800
2021-06-03,IHIB,Italy,247198800,-,-,-,429 days ago  ,20.0,-,-,-,https://www.vesselfinder.com/?mmsi=247198800
2021-06-03,SCGH,Sweden,265500650,Baltic Sea,62.64173,17.95128,0 mn ago  ,0.0,Under way,-,-,https://www.vesselfinder.com/?mmsi=265500650
2021-06-03,  A,Chile,725019320,North America West Coast,8.31111,79.45555,185 days ago  ,30.7,-,-,-,https://www.vesselfinder.com/?mmsi=725019320
2021-06-03,YQXR,Romania,264800052,Black Sea,44.15897,28.66114,14 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=264800052
2021-06-03,YQXR,Romania,264800052,-,-,-,14 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=264800052
2021-06-03,YQXR,Romania,264800052,-,-,-,14 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=264800052
2021-06-03,OH8928,Finland,230150680,West Mediterranean,42.25631,3.16609,435 days ago  ,3.1,-,-,-,https://www.vesselfinder.com/?mmsi=230150680
2021-06-03,LF6051,Norway,257066200,North East Atlantic Ocean,70.66873,23.59341,20 days ago  ,13.5,-,-,-,https://www.vesselfinder.com/?mmsi=257066200
2021-06-03,IHLY,Italy,247251400,West Mediterranean,44.3831,8.95183,231 days ago  ,40.2,-,-,-,https://www.vesselfinder.com/?mmsi=247251400
2021-06-03,3E0,Pitcairn Island,555555599,China Coast,37.45843,119.94991,142 days ago  ,17.8,-,-,-,https://www.vesselfinder.com/?mmsi=555555599
2021-06-03,VTEY,India,419001504,Indian Coast,13.30926,80.34884,51 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=419001504
2021-06-03,-,Spain,225988523,North East Atlantic Ocean,50.66963,10.65447,2 hours ago  ,33.7,Under way,-,-,https://www.vesselfinder.com/?mmsi=225988523
2021-06-03,-,Spain,225988523,-,-,-,2 hours ago  ,33.7,Under way,-,-,https://www.vesselfinder.com/?mmsi=225988523
2021-06-03,AAEC,United States (USA),368766000,US East Coast,36.841,76.2675,56 days ago  ,0.4,-,-,-,https://www.vesselfinder.com/?mmsi=368766000
2021-06-03,AAEC,United States (USA),368766000,-,-,-,56 days ago  ,0.4,-,-,-,https://www.vesselfinder.com/?mmsi=368766000
2021-06-03,P753,Nigeria,657743000,West Africa,4.79023,6.94352,346 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=657743000
2021-06-03,P753,Nigeria,657743000,-,-,-,346 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=657743000
2021-06-03,P753,Nigeria,657743000,-,-,-,346 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=657743000
2021-06-03,P753,Nigeria,657743000,-,-,-,346 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=657743000
2021-06-03,5,Bahamas,311125888,China Coast,32.0282,120.91342,390 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=311125888
2021-06-03,9MJK,Malaysia,533003506,Indonesia,6.07749,116.02476,68 days ago  ,38.0,-,-,-,https://www.vesselfinder.com/?mmsi=533003506
2021-06-03,PWIA,Brazil,710469000,South America East Coast,12.86193,38.53124,44 days ago  ,17.2,-,-,-,https://www.vesselfinder.com/?mmsi=710469000
2021-06-03,PWIA,Brazil,710469000,-,-,-,44 days ago  ,17.2,-,-,-,https://www.vesselfinder.com/?mmsi=710469000
2021-06-03,-,East Timor,550555500,China Coast,21.19029,108.9832,208 days ago  ,13.9,-,-,-,https://www.vesselfinder.com/?mmsi=550555500
2021-06-03,LF6566,Norway,257088020,North East Atlantic Ocean,67.25977,14.27881,69 days ago  ,64.8,-,-,-,https://www.vesselfinder.com/?mmsi=257088020
2021-06-03,-,Canada,316009234,North America West Coast,32.70117,117.16013,97 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=316009234
2021-06-03,-,Canada,316009234,-,-,-,97 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=316009234
2021-06-03,-,Vietnam,574112345,South East Asia,14.56642,109.06524,52 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=574112345
2021-06-03,LBEB-1,Norway,257092201,North Sea,60.18284,5.47024,42 days ago  ,11.7,-,-,-,https://www.vesselfinder.com/?mmsi=257092201
2021-06-03,-,,476638628,China Coast,37.6928,119.54345,234 days ago  ,18.3,-,-,-,https://www.vesselfinder.com/?mmsi=476638628
2021-06-03,-,,499100024,Persian Gulf,26.19725,50.61394,11 days ago  ,10.6,-,-,-,https://www.vesselfinder.com/?mmsi=499100024
2021-06-03,008353,Korea,440102880,East Asia,35.50283,129.38743,4 hours ago  ,0.0,Under way,-,-,https://www.vesselfinder.com/?mmsi=440102880
2021-06-03,FCG2124,France,228856200,West Mediterranean,43.13549,6.37357,115 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=228856200
2021-06-03,FCG2124,France,228856200,-,-,-,115 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=228856200
2021-06-03,LF6497,Norway,257076140,North East Atlantic Ocean,69.06319,17.56257,58 days ago  ,71.5,-,-,-,https://www.vesselfinder.com/?mmsi=257076140
2021-06-03,VLRZ,Saudi Arabia,403153000,East Australia,16.93631,145.77917,43 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=403153000
2021-06-03,VLRZ,Saudi Arabia,403153000,-,-,-,43 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=403153000
2021-06-03,7SA2723,Sweden,265762860,Baltic Sea,56.14384,15.63368,295 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=265762860
2021-06-03,NNPH,USA,338916000,North America West Coast,32.68258,117.12861,194 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=338916000
2021-06-03,LORI,United States (USA),368926322,Gulf of Mexico,30.17227,85.75726,15 days ago  ,0.6,-,-,-,https://www.vesselfinder.com/?mmsi=368926322
2021-06-03,SPINEG,France,227820300,East Mediterranean,34.98212,34.00378,67 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=227820300
2021-06-03,LL,Andorra,202411257,China Coast,23.15713,112.81813,140 days ago  ,11.9,-,-,-,https://www.vesselfinder.com/?mmsi=202411257
2021-06-03,5NAH,,526809525,West Africa,4.69649,7.15802,268 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=526809525
2021-06-03,455722,Australia,503085220,East Australia,33.86425,151.22303,239 days ago  ,1.7,-,-,-,https://www.vesselfinder.com/?mmsi=503085220
2021-06-03,SC7502,United States (USA),369970562,US East Coast,36.95788,76.28154,45 days ago  ,10.0,-,-,-,https://www.vesselfinder.com/?mmsi=369970562
2021-06-03,BNDDC.1,France,228814300,West Mediterranean,43.00204,6.15136,2 hours ago  ,0.4,Under way,-,-,https://www.vesselfinder.com/?mmsi=228814300
2021-06-03,2ISX6,United Kingdom (UK),235112545,West Mediterranean,36.1315,5.35765,50 days ago  ,1.1,-,-,-,https://www.vesselfinder.com/?mmsi=235112545
2021-06-03,2ISX6,United Kingdom (UK),235112545,-,-,-,50 days ago  ,1.1,-,-,-,https://www.vesselfinder.com/?mmsi=235112545
2021-06-03,2ISX6,United Kingdom (UK),235112545,-,-,-,50 days ago  ,1.1,-,-,-,https://www.vesselfinder.com/?mmsi=235112545
2021-06-03,000000,United Kingdom (UK),232005481,North East Atlantic Ocean,50.80614,1.09248,7 days ago  ,0.6,-,-,-,https://www.vesselfinder.com/?mmsi=232005481
2021-06-03,SZYID,Seychelles,664000200,Indian Ocean,20.14801,57.48853,196 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=664000200
2021-06-03,DRPS,Germany,211213860,Baltic Sea,54.46387,9.87557,246 days ago  ,2.6,-,-,-,https://www.vesselfinder.com/?mmsi=211213860
2021-06-03,LZBW,Bulgaria,207522000,Black Sea,43.18894,27.75719,58 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=207522000
2021-06-03,1234567,Vietnam,574560695,South East Asia,6.49335,104.97488,357 days ago  ,3.5,-,-,-,https://www.vesselfinder.com/?mmsi=574560695
2021-06-03,1234567,Vietnam,574560695,-,-,-,357 days ago  ,3.5,-,-,-,https://www.vesselfinder.com/?mmsi=574560695
2021-06-03,-------,,469962000,US East Coast,36.9403,76.33072,87 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=469962000
2021-06-03,OJ6541,Finland,230005150,Baltic Sea,59.99824,24.32385,27 days ago  ,19.4,-,-,-,https://www.vesselfinder.com/?mmsi=230005150
2021-06-03,70,Vietnam,574707070,South East Asia,14.5656,109.06393,18 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=574707070
2021-06-03,AAEH,United States (USA),366739000,Persian Gulf,28.86261,48.28331,166 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=366739000
2021-06-03,AAEH,United States (USA),366739000,-,-,-,166 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=366739000
2021-06-03,MGQX9,United Kingdom (UK),232026015,North East Atlantic Ocean,50.361,3.58028,8 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=232026015
2021-06-03,MGQX9,United Kingdom (UK),232026015,-,-,-,8 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=232026015
2021-06-03,-,Saudi Arabia,403215410,Red Sea,21.49851,39.16196,38 days ago  ,1.3,-,-,-,https://www.vesselfinder.com/?mmsi=403215410
2021-06-03,IHIM,Italy,247199200,Adri,41.86217,16.1963,174 days ago  ,58.5,-,-,-,https://www.vesselfinder.com/?mmsi=247199200
2021-06-03,CGST,Canada,316001381,North America West Coast,49.26667,124.1519,44 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=316001381
2021-06-03,028298,Korea,440058260,East Asia,35.50271,129.37903,8 hours ago  ,0.2,Under way,-,-,https://www.vesselfinder.com/?mmsi=440058260
2021-06-03,OJ3370,Finland,230988340,Baltic Sea,60.25373,22.94596,83 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=230988340
2021-06-03,1234567,,547777999,South East Asia,14.60114,109.16387,4 days ago  ,10.7,-,-,-,https://www.vesselfinder.com/?mmsi=547777999
2021-06-03,HS302,United States (USA),368926360,North West Atlantic Ocean,26.09071,80.11177,16 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=368926360
2021-06-03,7SA2389,Sweden,265612900,Baltic Sea,56.16027,15.56759,202 days ago  ,5.4,-,-,-,https://www.vesselfinder.com/?mmsi=265612900
2021-06-03,IHNG,Italy,247200700,Adri,40.63955,17.94901,69 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=247200700
2021-06-03,AAHJ,United States (USA),368926410,US East Coast,36.92829,76.17726,29 days ago  ,17.2,-,-,-,https://www.vesselfinder.com/?mmsi=368926410
